tweet_id,favorite_count,retweet_count,created_at,retweeted_status,url
731285275100512256,3326,936,Sat May 14 00:49:30 +0000 2016,Original tweet,https://t.co/5phLAnGPTP
731156023742988288,3629,1183,Fri May 13 16:15:54 +0000 2016,Original tweet,https://t.co/yGQI3He3xv
730924654643314689,5827,1860,Fri May 13 00:56:32 +0000 2016,Original tweet,https://t.co/2yctWAUZ3Z
730573383004487680,4600,1994,Thu May 12 01:40:42 +0000 2016,Original tweet,https://t.co/CnUl2uDBBV
730427201120833536,3304,975,Wed May 11 15:59:50 +0000 2016,Original tweet,https://t.co/WyqNFvEulG
730211855403241472,3603,994,Wed May 11 01:44:07 +0000 2016,Original tweet,https://t.co/K7pthJXjWE
730196704625098752,4560,1752,Wed May 11 00:43:55 +0000 2016,Original tweet,https://t.co/rXvcElhoog
729854734790754305,3820,1046,Tue May 10 02:05:03 +0000 2016,Original tweet,https://t.co/jVxOGKEU0z
729838605770891264,1634,354,Tue May 10 01:00:58 +0000 2016,Original tweet,https://t.co/85dTK7XCXB
729823566028484608,3762,1164,Tue May 10 00:01:12 +0000 2016,Original tweet,https://t.co/Ebjt6Y4fMh
729463711119904772,5461,2160,Mon May 09 00:11:16 +0000 2016,Original tweet,https://t.co/f2VUpy4WO0
729113531270991872,1779,299,Sun May 08 00:59:46 +0000 2016,Original tweet,https://t.co/vNjvr5Bl9u
728986383096946689,2978,765,Sat May 07 16:34:32 +0000 2016,Original tweet,https://t.co/kiuXRXcg4B
728760639972315136,4404,1596,Sat May 07 01:37:30 +0000 2016,Original tweet,https://t.co/Cofwoy7Vpq
728751179681943552,2621,638,Sat May 07 00:59:55 +0000 2016,Original tweet,https://t.co/XD3ort1PsE
728653952833728512,3133,977,Fri May 06 18:33:34 +0000 2016,Original tweet,https://t.co/O10zjJ2Ixs
728409960103686147,4641,1879,Fri May 06 02:24:02 +0000 2016,Original tweet,https://t.co/5i8fORVKgr
728387165835677696,3518,902,Fri May 06 00:53:27 +0000 2016,Original tweet,https://t.co/SiaiTWgsfP
728046963732717569,4055,1125,Thu May 05 02:21:37 +0000 2016,Original tweet,https://t.co/9aMxSbOaAZ
728035342121635841,4300,1562,Thu May 05 01:35:26 +0000 2016,Original tweet,https://t.co/4RlLA5ObMh
728015554473250816,3913,1029,Thu May 05 00:16:48 +0000 2016,Original tweet,https://t.co/Z167HgtnBi
727685679342333952,2816,598,Wed May 04 02:26:00 +0000 2016,Original tweet,https://t.co/yJ26LNuyj5
727644517743104000,5548,1640,Tue May 03 23:42:26 +0000 2016,Original tweet,https://t.co/qv3aUwaouT
727524757080539137,4229,1134,Tue May 03 15:46:33 +0000 2016,Original tweet,https://t.co/fUyDIFkBwx
727314416056803329,3159,701,Tue May 03 01:50:44 +0000 2016,Original tweet,https://t.co/SbaelU6zRs
727286334147182592,2899,771,Mon May 02 23:59:09 +0000 2016,Original tweet,https://t.co/bbta2Q4URK
727175381690781696,3699,1294,Mon May 02 16:38:15 +0000 2016,Original tweet,https://t.co/vXLkvyNQHp
727155742655025152,3423,1236,Mon May 02 15:20:13 +0000 2016,Original tweet,https://t.co/BRkhj6tdN0
726935089318363137,6515,2284,Mon May 02 00:43:25 +0000 2016,Original tweet,https://t.co/DxlX1yTVYY
726887082820554753,3636,1417,Sun May 01 21:32:40 +0000 2016,Original tweet,https://t.co/2AVcJ2BZsy
726828223124897792,3384,945,Sun May 01 17:38:46 +0000 2016,Original tweet,https://t.co/DWNrPPXgHA
726224900189511680,4191,1074,Sat Apr 30 01:41:23 +0000 2016,Original tweet,https://t.co/Rgbni2Ns8z
725842289046749185,6715,2500,Fri Apr 29 00:21:01 +0000 2016,Original tweet,https://t.co/vtVHtKFtBH
725786712245440512,3950,1287,Thu Apr 28 20:40:11 +0000 2016,Original tweet,https://t.co/uIdGqug9rw
725729321944506368,4934,1660,Thu Apr 28 16:52:08 +0000 2016,Original tweet,https://t.co/adQt5a6TZU
725458796924002305,1344,573,Wed Apr 27 22:57:10 +0000 2016,Original tweet,https://t.co/BHICimO58W
724983749226668032,3538,1216,Tue Apr 26 15:29:30 +0000 2016,Original tweet,https://t.co/qFqLtudIiD
724771698126512129,2215,587,Tue Apr 26 01:26:53 +0000 2016,Original tweet,https://t.co/JlFqOhrHEs
724405726123311104,5013,1562,Mon Apr 25 01:12:38 +0000 2016,Original tweet,https://t.co/nRUaKWnJfH
724049859469295616,4090,1669,Sun Apr 24 01:38:33 +0000 2016,Original tweet,https://t.co/XTsZTgilnT
724046343203856385,2519,521,Sun Apr 24 01:24:35 +0000 2016,Original tweet,https://t.co/pIQEdbBxdL
724004602748780546,3946,1437,Sat Apr 23 22:38:43 +0000 2016,Original tweet,https://t.co/EdKG43VvEl
723912936180330496,3693,1159,Sat Apr 23 16:34:28 +0000 2016,Original tweet,https://t.co/AhMfUu6Onm
723688335806480385,7249,2729,Sat Apr 23 01:41:59 +0000 2016,Original tweet,https://t.co/YgNuDQbv89
723673163800948736,2866,835,Sat Apr 23 00:41:42 +0000 2016,Original tweet,https://t.co/Dz6MiVssVU
723179728551723008,5012,1751,Thu Apr 21 16:00:57 +0000 2016,Original tweet,https://t.co/8dNWp1cSEa
722974582966214656,3877,1469,Thu Apr 21 02:25:47 +0000 2016,Original tweet,https://t.co/eV1diwds8a
722613351520608256,4722,1536,Wed Apr 20 02:30:23 +0000 2016,Original tweet,https://t.co/qjd0UJKYUY
721503162398597120,4361,1703,Sun Apr 17 00:58:53 +0000 2016,Original tweet,https://t.co/IOAk9i4UvE
721001180231503872,2398,574,Fri Apr 15 15:44:11 +0000 2016,Original tweet,https://t.co/AFzzKqR4tT
720785406564900865,2927,723,Fri Apr 15 01:26:47 +0000 2016,Original tweet,https://t.co/0l4I8famYp
720775346191278080,2329,606,Fri Apr 15 00:46:48 +0000 2016,Original tweet,https://t.co/XSEXdQupej
720415127506415616,3914,1406,Thu Apr 14 00:55:25 +0000 2016,Original tweet,https://t.co/5Lra3e4rrw
720389942216527872,6027,2339,Wed Apr 13 23:15:21 +0000 2016,Original tweet,https://t.co/Pb6iMmo0wk
720340705894408192,2711,913,Wed Apr 13 19:59:42 +0000 2016,Original tweet,https://t.co/BIRRF3bcWH
720059472081784833,3653,1052,Wed Apr 13 01:22:10 +0000 2016,Original tweet,https://t.co/pRHX8yn9Yu
720043174954147842,4690,1879,Wed Apr 13 00:17:25 +0000 2016,Original tweet,https://t.co/SoZq2Xoopv
719991154352222208,4591,1628,Tue Apr 12 20:50:42 +0000 2016,Original tweet,https://t.co/mvnBGaWULV
719704490224398336,4301,1335,Tue Apr 12 01:51:36 +0000 2016,Original tweet,https://t.co/y206kWHAj0
719551379208073216,4779,1779,Mon Apr 11 15:43:12 +0000 2016,Original tweet,https://t.co/S6JHaSMtln
719367763014393856,2657,706,Mon Apr 11 03:33:34 +0000 2016,Original tweet,https://t.co/7mmjyearQW
719339463458033665,4221,1153,Mon Apr 11 01:41:07 +0000 2016,Original tweet,https://t.co/HW50zkcf2R
719332531645071360,3264,891,Mon Apr 11 01:13:34 +0000 2016,Original tweet,https://t.co/htrlmC7saz
718971898235854848,3286,1011,Sun Apr 10 01:20:33 +0000 2016,Original tweet,https://t.co/JRckDkZVRT
718939241951195136,4961,1637,Sat Apr 09 23:10:47 +0000 2016,Original tweet,https://t.co/I9qoe1uEih
718631497683582976,17852,7487,Sat Apr 09 02:47:55 +0000 2016,Original tweet,https://t.co/D9jbbmPmos
718613305783398402,2315,449,Sat Apr 09 01:35:37 +0000 2016,Original tweet,https://t.co/lK9YDkRzPj
718540630683709445,2303,950,Fri Apr 08 20:46:50 +0000 2016,Original tweet,https://t.co/zSbyvm62xZ
718460005985447936,2554,491,Fri Apr 08 15:26:28 +0000 2016,Original tweet,https://t.co/JyNmyjy3fe
718454725339934721,4604,1415,Fri Apr 08 15:05:29 +0000 2016,Original tweet,https://t.co/4kD16wMA1Z
718246886998687744,1810,459,Fri Apr 08 01:19:36 +0000 2016,Original tweet,https://t.co/FmxOpf2Sgl
718234618122661888,3663,933,Fri Apr 08 00:30:51 +0000 2016,Original tweet,https://t.co/05S8oYztgb
717841801130979328,2326,560,Wed Apr 06 22:29:56 +0000 2016,Original tweet,https://t.co/ucOEfr2rjV
717790033953034240,2702,1026,Wed Apr 06 19:04:14 +0000 2016,Original tweet,https://t.co/fv9e9AtzSG
717537687239008257,5477,1728,Wed Apr 06 02:21:30 +0000 2016,Original tweet,https://t.co/2ATDsgHD4n
717428917016076293,1530,423,Tue Apr 05 19:09:17 +0000 2016,Original tweet,https://t.co/6WTfJvtKx6
717421804990701568,2968,777,Tue Apr 05 18:41:02 +0000 2016,Original tweet,https://t.co/LBJqxMGaHi
717047459982213120,5950,1797,Mon Apr 04 17:53:31 +0000 2016,Original tweet,https://t.co/fGgleFiBPq
717009362452090881,3065,896,Mon Apr 04 15:22:08 +0000 2016,Original tweet,https://t.co/JmgF4dMpw0
716802964044845056,4079,1091,Mon Apr 04 01:41:58 +0000 2016,Original tweet,https://t.co/SbX4e6Yg3o
716791146589110272,7822,1486,Mon Apr 04 00:55:01 +0000 2016,Original tweet,https://t.co/h0trcJohYO
716730379797970944,1164,409,Sun Apr 03 20:53:33 +0000 2016,Original tweet,https://t.co/Juid3nnLbC
716447146686459905,12367,5501,Sun Apr 03 02:08:05 +0000 2016,Original tweet,https://t.co/gHWsCTu90E
716439118184652801,2266,198,Sun Apr 03 01:36:11 +0000 2016,Original tweet,https://t.co/Kky1DPG4iq
716285507865542656,2632,988,Sat Apr 02 15:25:47 +0000 2016,Original tweet,https://t.co/WIWabMngQZ
716080869887381504,6425,1780,Sat Apr 02 01:52:38 +0000 2016,Original tweet,https://t.co/UACnoyi8zu
715928423106027520,3022,827,Fri Apr 01 15:46:52 +0000 2016,Original tweet,https://t.co/3BhMojONxq
715758151270801409,3517,1340,Fri Apr 01 04:30:16 +0000 2016,Original tweet,https://t.co/wJX74TSgzP
715733265223708672,4431,1582,Fri Apr 01 02:51:22 +0000 2016,Original tweet,https://t.co/cxl6xGY8B9
715704790270025728,2628,532,Fri Apr 01 00:58:13 +0000 2016,Original tweet,https://t.co/9PnKkKzoUp
715696743237730304,3713,1208,Fri Apr 01 00:26:15 +0000 2016,Original tweet,https://t.co/cYPHuJYTjC
715680795826982913,4069,1491,Thu Mar 31 23:22:53 +0000 2016,Original tweet,https://t.co/sSugyyRuTp
715360349751484417,5184,1468,Thu Mar 31 02:09:32 +0000 2016,Original tweet,https://t.co/hwv7Wq6gDA
715220193576927233,2287,612,Wed Mar 30 16:52:36 +0000 2016,Original tweet,https://t.co/1OBdJkMOFx
715200624753819648,4888,1752,Wed Mar 30 15:34:51 +0000 2016,Original tweet,https://t.co/tvVDY0G911
715009755312439296,3928,1149,Wed Mar 30 02:56:24 +0000 2016,Original tweet,https://t.co/TjnI33RE1i
714982300363173890,3529,967,Wed Mar 30 01:07:18 +0000 2016,Original tweet,https://t.co/jRm5J3YCmj
714962719905021952,6965,3984,Tue Mar 29 23:49:30 +0000 2016,Original tweet,https://t.co/T9sgP9ttnQ
714957620017307648,3936,1322,Tue Mar 29 23:29:14 +0000 2016,Original tweet,https://t.co/s8YcfZrWhK
714631576617938945,3100,934,Tue Mar 29 01:53:39 +0000 2016,Original tweet,https://t.co/3oeFfHjv0Z
714606013974974464,3450,866,Tue Mar 29 00:12:05 +0000 2016,Original tweet,https://t.co/zO4eb7C4tG
714485234495041536,2519,1053,Mon Mar 28 16:12:09 +0000 2016,Original tweet,https://t.co/MfW2aym5UF
714258258790387713,2883,687,Mon Mar 28 01:10:13 +0000 2016,Original tweet,https://t.co/Akzl5ynMmE
714251586676113411,3110,782,Mon Mar 28 00:43:43 +0000 2016,Original tweet,https://t.co/rDVueNIcEi
714214115368108032,2168,822,Sun Mar 27 22:14:49 +0000 2016,Original tweet,https://t.co/YMx4KWJUAB
714141408463036416,4101,1320,Sun Mar 27 17:25:54 +0000 2016,Original tweet,https://t.co/O2RlKXigHu
713919462244790272,3121,744,Sun Mar 27 02:43:58 +0000 2016,Original tweet,https://t.co/7vyAzIURrE
713909862279876608,1794,511,Sun Mar 27 02:05:49 +0000 2016,Original tweet,https://t.co/7IWKfbfihS
713900603437621249,2694,686,Sun Mar 27 01:29:02 +0000 2016,Original tweet,https://t.co/mpvaVxKmc1
713761197720473600,4603,1279,Sat Mar 26 16:15:05 +0000 2016,Original tweet,https://t.co/QP6GHi5az9
713411074226274305,4206,1223,Fri Mar 25 17:03:49 +0000 2016,Original tweet,https://t.co/jVJJKlPbvq
713177543487135744,6843,2684,Fri Mar 25 01:35:51 +0000 2016,Original tweet,https://t.co/SqnG9Ap28J
713175907180089344,4215,1378,Fri Mar 25 01:29:21 +0000 2016,Original tweet,https://t.co/xT7XaY4gnW
712809025985978368,18058,6290,Thu Mar 24 01:11:29 +0000 2016,Original tweet,https://t.co/HVGs5aAKAn
712717840512598017,11673,4645,Wed Mar 23 19:09:09 +0000 2016,Original tweet,https://t.co/83RGhdIQz2
712668654853337088,3937,1136,Wed Mar 23 15:53:42 +0000 2016,Original tweet,https://t.co/88aedAmxcl
712438159032893441,5045,1464,Wed Mar 23 00:37:48 +0000 2016,Original tweet,https://t.co/7zjEC501Ul
712309440758808576,223,25,Tue Mar 22 16:06:19 +0000 2016,Original tweet,https://t.co/kJIMNyMNKV
712097430750289920,3577,969,Tue Mar 22 02:03:52 +0000 2016,Original tweet,https://t.co/8AGcQ4hIfK
712092745624633345,2795,839,Tue Mar 22 01:45:15 +0000 2016,Original tweet,https://t.co/tA0ZiQ7JcG
712085617388212225,3108,461,Tue Mar 22 01:16:55 +0000 2016,Original tweet,https://t.co/yagmFdKlyL
712065007010385924,2132,586,Mon Mar 21 23:55:01 +0000 2016,Original tweet,https://t.co/o2GvskrhHt
711998809858043904,0,122,Mon Mar 21 19:31:59 +0000 2016,This is a retweet,This is a retweet
711968124745228288,7624,2161,Mon Mar 21 17:30:03 +0000 2016,Original tweet,https://t.co/2e6cUtKUuc
711743778164514816,2699,937,Mon Mar 21 02:38:34 +0000 2016,Original tweet,https://t.co/QcSIRDpfVg
711732680602345472,8328,3819,Mon Mar 21 01:54:29 +0000 2016,Original tweet,https://t.co/1KiuZqqOD4
711694788429553666,31103,17201,Sun Mar 20 23:23:54 +0000 2016,Original tweet,https://t.co/Ezu6jQrKAZ
711652651650457602,3663,853,Sun Mar 20 20:36:28 +0000 2016,Original tweet,https://t.co/Sk3CbhmKSW
711363825979756544,3428,1065,Sun Mar 20 01:28:47 +0000 2016,Original tweet,https://t.co/nJIXSPfedK
711306686208872448,3137,697,Sat Mar 19 21:41:44 +0000 2016,Original tweet,https://t.co/wcwoGOkZvz
711008018775851008,2835,578,Sat Mar 19 01:54:56 +0000 2016,Original tweet,https://t.co/68iNM7B5gW
710997087345876993,4346,1301,Sat Mar 19 01:11:29 +0000 2016,Original tweet,https://t.co/Mv37BHEyyD
710844581445812225,2422,643,Fri Mar 18 15:05:29 +0000 2016,Original tweet,https://t.co/UgkTw7TKyM
710833117892898816,2545,500,Fri Mar 18 14:19:56 +0000 2016,Original tweet,https://t.co/PmTR4kxZkq
710658690886586372,2204,530,Fri Mar 18 02:46:49 +0000 2016,Original tweet,https://t.co/0eb7R1Om12
710609963652087808,4544,2239,Thu Mar 17 23:33:12 +0000 2016,Original tweet,https://t.co/DU7Rb3NDiy
710588934686908417,4300,1751,Thu Mar 17 22:09:38 +0000 2016,Original tweet,https://t.co/kzMVMU8HBV
710296729921429505,2261,693,Thu Mar 17 02:48:31 +0000 2016,Original tweet,https://t.co/VmtzwAuotq
710283270106132480,2058,493,Thu Mar 17 01:55:02 +0000 2016,Original tweet,https://t.co/ONuBILIYXZ
710272297844797440,4278,1182,Thu Mar 17 01:11:26 +0000 2016,Original tweet,https://t.co/odfLzBonG2
710269109699739648,2276,1048,Thu Mar 17 00:58:46 +0000 2016,Original tweet,https://t.co/OcCDb2bng5
710153181850935296,2762,840,Wed Mar 16 17:18:07 +0000 2016,Original tweet,https://t.co/fG5Pk3Et1I
710140971284037632,2604,834,Wed Mar 16 16:29:35 +0000 2016,Original tweet,https://t.co/nLuPY3pY12
710117014656950272,5171,1852,Wed Mar 16 14:54:24 +0000 2016,Original tweet,https://t.co/h1OX2mLtxV
709918798883774466,3324,1018,Wed Mar 16 01:46:45 +0000 2016,Original tweet,https://t.co/R1gLc5vDqG
709901256215666688,636,97,Wed Mar 16 00:37:03 +0000 2016,Original tweet,https://t.co/k5xsufRKYm https://t.co/ShXk46V13r
709852847387627521,3322,1132,Tue Mar 15 21:24:41 +0000 2016,Original tweet,https://t.co/BNdVZEHRow
709566166965075968,3359,1124,Tue Mar 15 02:25:31 +0000 2016,Original tweet,https://t.co/E9jaU59bh9
709556954897764353,3116,1005,Tue Mar 15 01:48:55 +0000 2016,Original tweet,https://t.co/ijJB0DuOIC
709519240576036864,1429,225,Mon Mar 14 23:19:03 +0000 2016,Original tweet,https://t.co/aczGAV2dK4
709449600415961088,2095,535,Mon Mar 14 18:42:20 +0000 2016,Original tweet,https://t.co/c6af6nYEPo
709409458133323776,2512,642,Mon Mar 14 16:02:49 +0000 2016,Original tweet,https://t.co/Yu0K98VZ9A
709225125749587968,2281,538,Mon Mar 14 03:50:21 +0000 2016,Original tweet,https://t.co/k6fEWHSALn
709207347839836162,11818,5396,Mon Mar 14 02:39:42 +0000 2016,Original tweet,https://t.co/qcZDZGCapg
709198395643068416,2331,607,Mon Mar 14 02:04:08 +0000 2016,Original tweet,https://t.co/sedre1ivTK
709179584944730112,1910,629,Mon Mar 14 00:49:23 +0000 2016,Original tweet,https://t.co/CLe9ETEjeF
709158332880297985,1934,382,Sun Mar 13 23:24:56 +0000 2016,Original tweet,https://t.co/FjAj3ggXrR
709042156699303936,4479,1533,Sun Mar 13 15:43:18 +0000 2016,Original tweet,https://t.co/7BkkVNu5pd
708853462201716736,1711,617,Sun Mar 13 03:13:29 +0000 2016,Original tweet,https://t.co/RXjEwpVJf0
708845821941387268,2814,838,Sun Mar 13 02:43:08 +0000 2016,Original tweet,https://t.co/5DLJB4ssvI
708834316713893888,1599,473,Sun Mar 13 01:57:25 +0000 2016,Original tweet,https://t.co/Vd2FqHIIGn
708810915978854401,15643,6477,Sun Mar 13 00:24:26 +0000 2016,Original tweet,https://t.co/2KcuJXL2r4
708738143638450176,2619,769,Sat Mar 12 19:35:15 +0000 2016,Original tweet,https://t.co/wsCB6LFNxD
708711088997666817,2404,669,Sat Mar 12 17:47:45 +0000 2016,Original tweet,https://t.co/Ah7WlYTUBQ
708479650088034305,2412,640,Sat Mar 12 02:28:06 +0000 2016,Original tweet,https://t.co/uC8kUqAz0W
708469915515297792,2946,762,Sat Mar 12 01:49:25 +0000 2016,Original tweet,https://t.co/VwDc6PTDzk
708400866336894977,15085,9423,Fri Mar 11 21:15:02 +0000 2016,Original tweet,https://t.co/xdNNEZdGJY
708356463048204288,3397,1245,Fri Mar 11 18:18:36 +0000 2016,Original tweet,https://t.co/oSuEGw0BhX
708349470027751425,2241,698,Fri Mar 11 17:50:48 +0000 2016,Original tweet,https://t.co/tK7a0AxQfd
708149363256774660,4095,1462,Fri Mar 11 04:35:39 +0000 2016,Original tweet,https://t.co/VEFkvWCoHF
708130923141795840,3205,801,Fri Mar 11 03:22:23 +0000 2016,Original tweet,https://t.co/XKhobeGuvT
708119489313951744,2551,919,Fri Mar 11 02:36:57 +0000 2016,Original tweet,https://t.co/kDamUfeIpm
708109389455101952,1859,524,Fri Mar 11 01:56:49 +0000 2016,Original tweet,https://t.co/mhPSADiJmZ
708026248782585858,4176,1809,Thu Mar 10 20:26:26 +0000 2016,Original tweet,https://t.co/5AJs8TIV1U
707995814724026368,2971,1057,Thu Mar 10 18:25:30 +0000 2016,Original tweet,https://t.co/NiQQWzIzzq
707983188426153984,48,2,Thu Mar 10 17:35:20 +0000 2016,Original tweet,)
707969809498152960,2555,900,Thu Mar 10 16:42:10 +0000 2016,Original tweet,https://t.co/dGoTWNfIsm
707776935007539200,3108,902,Thu Mar 10 03:55:45 +0000 2016,Original tweet,https://t.co/DB8fyeDs8B
707741517457260545,2362,575,Thu Mar 10 01:35:01 +0000 2016,Original tweet,https://t.co/0nMgoue8IR
707738799544082433,3863,2291,Thu Mar 10 01:24:13 +0000 2016,Original tweet,https://t.co/2vRmkkOLcN
707693576495472641,3220,939,Wed Mar 09 22:24:31 +0000 2016,Original tweet,https://t.co/84L4ED9Tpi
707629649552134146,2436,817,Wed Mar 09 18:10:30 +0000 2016,Original tweet,https://t.co/NL2KwOioBh
707610948723478529,16113,5944,Wed Mar 09 16:56:11 +0000 2016,Original tweet,https://t.co/oHKJHghrp5
707420581654872064,2139,659,Wed Mar 09 04:19:44 +0000 2016,Original tweet,https://t.co/xOrUyj7K30
707411934438625280,2187,565,Wed Mar 09 03:45:22 +0000 2016,Original tweet,https://t.co/uQsCJ8pf51
707387676719185920,3317,1193,Wed Mar 09 02:08:59 +0000 2016,Original tweet,https://t.co/XP5o7zGn0E
707377100785885184,3095,1014,Wed Mar 09 01:26:57 +0000 2016,Original tweet,https://t.co/iKThgKnW1j
707315916783140866,2349,595,Tue Mar 08 21:23:50 +0000 2016,Original tweet,https://t.co/BjpOa52jQ4
707297311098011648,2651,737,Tue Mar 08 20:09:54 +0000 2016,Original tweet,https://t.co/B6dmZmJBdK
707059547140169728,2467,635,Tue Mar 08 04:25:07 +0000 2016,Original tweet,https://t.co/D7rorf4YKL
707038192327901184,2075,740,Tue Mar 08 03:00:15 +0000 2016,Original tweet,https://t.co/z0cs7E4Xjj
707021089608753152,3884,1274,Tue Mar 08 01:52:18 +0000 2016,Original tweet,https://t.co/gHtW5cgyy7
707014260413456384,2198,561,Tue Mar 08 01:25:10 +0000 2016,Original tweet,https://t.co/15yCmd43zU
706904523814649856,13830,7368,Mon Mar 07 18:09:06 +0000 2016,Original tweet,https://t.co/3PoKf6cw7f
706901761596989440,1940,545,Mon Mar 07 17:58:08 +0000 2016,Original tweet,https://t.co/FMUxir5pYu
706681918348251136,3133,917,Mon Mar 07 03:24:33 +0000 2016,Original tweet,https://t.co/CFPIcGcwJv
706644897839910912,2430,1026,Mon Mar 07 00:57:27 +0000 2016,Original tweet,https://t.co/cdOkfEpjFw
706593038911545345,2052,595,Sun Mar 06 21:31:22 +0000 2016,Original tweet,https://t.co/6aJrjKfNqX
706538006853918722,3297,1349,Sun Mar 06 17:52:42 +0000 2016,Original tweet,https://t.co/bxjO45rXKd
706516534877929472,2970,968,Sun Mar 06 16:27:23 +0000 2016,Original tweet,https://t.co/KUS0xl7XIp
706346369204748288,3273,867,Sun Mar 06 05:11:12 +0000 2016,Original tweet,https://t.co/VZV6oMJmU6
706310011488698368,20154,7393,Sun Mar 06 02:46:44 +0000 2016,Original tweet,https://t.co/GGmcTIkBbf
706291001778950144,1622,450,Sun Mar 06 01:31:11 +0000 2016,Original tweet,https://t.co/qy33OBcexg
706265994973601792,2598,871,Sat Mar 05 23:51:49 +0000 2016,Original tweet,https://t.co/lA6a8GefrV
706169069255446529,3703,2075,Sat Mar 05 17:26:40 +0000 2016,Original tweet,https://t.co/WN4C6miCzR
706166467411222528,4885,1511,Sat Mar 05 17:16:20 +0000 2016,Original tweet,https://t.co/sA7P3JSqiv
706153300320784384,1403,360,Sat Mar 05 16:24:01 +0000 2016,Original tweet,https://t.co/KxYXHUHUi2
705975130514706432,2945,684,Sat Mar 05 04:36:02 +0000 2016,Original tweet,https://t.co/cfn81n3FLO
705970349788291072,3025,836,Sat Mar 05 04:17:02 +0000 2016,Original tweet,https://t.co/8tjnz1L8DI
705898680587526145,2261,518,Fri Mar 04 23:32:15 +0000 2016,Original tweet,https://t.co/c67nUjwmFs
705786532653883392,1841,485,Fri Mar 04 16:06:36 +0000 2016,Original tweet,https://t.co/xwPE9faVZR
705591895322394625,3008,1077,Fri Mar 04 03:13:11 +0000 2016,Original tweet,https://t.co/nPTBsdm3BF
705475953783398401,2826,858,Thu Mar 03 19:32:29 +0000 2016,Original tweet,https://t.co/zQUuVu812n
705442520700944385,4180,1506,Thu Mar 03 17:19:38 +0000 2016,Original tweet,https://t.co/EEIkAGVY64
705428427625635840,3619,1566,Thu Mar 03 16:23:38 +0000 2016,Original tweet,https://t.co/ih6epBOxIA
705239209544720384,2846,706,Thu Mar 03 03:51:44 +0000 2016,Original tweet,https://t.co/wnsblfu7XE
705223444686888960,2453,748,Thu Mar 03 02:49:06 +0000 2016,Original tweet,https://t.co/YMkxhGWUqv
705102439679201280,2037,488,Wed Mar 02 18:48:16 +0000 2016,Original tweet,https://t.co/Pg18CDFC7Z
705066031337840642,2074,572,Wed Mar 02 16:23:36 +0000 2016,Original tweet,https://t.co/VA6jnNUyuW
704871453724954624,4060,1053,Wed Mar 02 03:30:25 +0000 2016,Original tweet,https://t.co/mIQ1KoVsmU
704859558691414016,2144,498,Wed Mar 02 02:43:09 +0000 2016,Original tweet,https://t.co/81mvJ0rGRu
704847917308362754,4824,1421,Wed Mar 02 01:56:53 +0000 2016,Original tweet,https://t.co/kQPVxqA3gq
704819833553219584,2507,918,Wed Mar 02 00:05:17 +0000 2016,Original tweet,https://t.co/EatAd8JhyW
704761120771465216,6309,2730,Tue Mar 01 20:11:59 +0000 2016,Original tweet,https://t.co/Lu0ECu5tO5
704499785726889984,2754,938,Tue Mar 01 02:53:32 +0000 2016,Original tweet,https://t.co/dlF93GLnDc
704491224099647488,711,74,Tue Mar 01 02:19:31 +0000 2016,Original tweet,C
704480331685040129,3229,1009,Tue Mar 01 01:36:14 +0000 2016,Original tweet,https://t.co/qv6qlEUCEe
704364645503647744,7567,3335,Mon Feb 29 17:56:32 +0000 2016,Original tweet,https://t.co/5zX5XD3i6K
704347321748819968,1497,327,Mon Feb 29 16:47:42 +0000 2016,Original tweet,https://t.co/INphk4ltkZ
704134088924532736,1433,427,Mon Feb 29 02:40:23 +0000 2016,Original tweet,https://t.co/h5aI0Tim4j
704113298707505153,1769,539,Mon Feb 29 01:17:46 +0000 2016,Original tweet,https://t.co/XpYMBQ1FD8
704054845121142784,2784,867,Sun Feb 28 21:25:30 +0000 2016,Original tweet,https://t.co/9dpcw6MdWa
703774238772166656,1763,420,Sun Feb 28 02:50:28 +0000 2016,Original tweet,https://t.co/ZvxdB4i9AG
703769065844768768,3100,1066,Sun Feb 28 02:29:55 +0000 2016,Original tweet,https://t.co/QQZDCYl6zT
703631701117943808,2434,627,Sat Feb 27 17:24:05 +0000 2016,Original tweet,https://t.co/XTVbSRdvcp
703611486317502464,3659,1433,Sat Feb 27 16:03:45 +0000 2016,Original tweet,https://t.co/JSmX1FIEaW
703425003149250560,3597,1271,Sat Feb 27 03:42:44 +0000 2016,Original tweet,https://t.co/6JYLpUmBrC
703407252292673536,2321,647,Sat Feb 27 02:32:12 +0000 2016,Original tweet,https://t.co/GUbFF4o6dZ
703382836347330562,3328,1070,Sat Feb 27 00:55:11 +0000 2016,Original tweet,https://t.co/B9dOrmnPVt
703356393781329922,1822,361,Fri Feb 26 23:10:06 +0000 2016,Original tweet,https://t.co/8rc5I22bBf
703268521220972544,1885,510,Fri Feb 26 17:20:56 +0000 2016,Original tweet,https://t.co/eBcqv9SPkY
703079050210877440,7008,2896,Fri Feb 26 04:48:02 +0000 2016,Original tweet,https://t.co/hMjzhdUHaW
703041949650034688,24996,11666,Fri Feb 26 02:20:37 +0000 2016,Original tweet,https://t.co/iHe6liLwWR
702932127499816960,2454,676,Thu Feb 25 19:04:13 +0000 2016,Original tweet,https://t.co/LUFnwzznaV
702899151802126337,1519,422,Thu Feb 25 16:53:11 +0000 2016,Original tweet,https://t.co/F9aLnADVIw
702684942141153280,3073,998,Thu Feb 25 02:42:00 +0000 2016,Original tweet,https://t.co/d2b5C2R0aO
